order_id,order_date,order_status,store_name,customer_name,state,product_name,category_name,brand_name,quantity,list_price,discount,line_total,current_stock
1329,04-01-2018,4,Santa Cruz Bikes,Ayana Keith,CA,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.1,242.991,13
1330,04-01-2018,4,Baldwin Bikes,Rod Hatfield,NY,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Electra,1,479.99,0.2,383.992,11
1330,04-01-2018,4,Baldwin Bikes,Rod Hatfield,NY,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles,Electra,2,679.99,0.05,1291.981,18
1330,04-01-2018,4,Baldwin Bikes,Rod Hatfield,NY,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Electra,2,429.99,0.2,687.984,25
1330,04-01-2018,4,Baldwin Bikes,Rod Hatfield,NY,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,2,489.99,0.05,930.981,12
1330,04-01-2018,4,Baldwin Bikes,Rod Hatfield,NY,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,1,279.99,0.1,251.991,8
1331,05-01-2018,4,Baldwin Bikes,Cicely Deleon,NY,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,1,2599.99,0.05,2469.9905,29
1331,05-01-2018,4,Baldwin Bikes,Cicely Deleon,NY,"Electra Superbolt 3i 20"" - 2018",Children Bicycles,Electra,1,369.99,0.05,351.4905,29
1331,05-01-2018,4,Baldwin Bikes,Cicely Deleon,NY,Trek Domane ALR 5 Disc - 2018,Road Bikes,Trek,2,1799.99,0.1,3239.982,23
1331,05-01-2018,4,Baldwin Bikes,Cicely Deleon,NY,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles,Electra,1,799.99,0.2,639.992,13
1332,06-01-2018,4,Baldwin Bikes,Erma Salinas,NY,"Electra Treasure 3i 20"" - 2018",Children Bicycles,Electra,1,369.99,0.2,295.992,8
1332,06-01-2018,4,Baldwin Bikes,Erma Salinas,NY,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,2,209.99,0.05,398.981,22
1332,06-01-2018,4,Baldwin Bikes,Erma Salinas,NY,Trek Domane AL 3 - 2018,Road Bikes,Trek,2,919.99,0.07,1711.1814,16
1332,06-01-2018,4,Baldwin Bikes,Erma Salinas,NY,Electra Water Lily 1 (16-inch) - Girl's - 2018,Children Bicycles,Electra,1,279.99,0.1,251.991,27
1333,06-01-2018,4,Rowlett Bikes,Minerva Decker,TX,Trek Super Commuter+ 8S - 2018,Electric Bikes,Trek,2,4999.99,0.05,9499.981,3
1333,06-01-2018,4,Rowlett Bikes,Minerva Decker,TX,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Electra,2,679.99,0.1,1223.982,23
1333,06-01-2018,4,Rowlett Bikes,Minerva Decker,TX,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,2,299.99,0.1,539.982,19
1333,06-01-2018,4,Rowlett Bikes,Minerva Decker,TX,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,522.4905,30
1333,06-01-2018,4,Rowlett Bikes,Minerva Decker,TX,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,1,647.99,0.1,583.191,19
1334,07-01-2018,4,Baldwin Bikes,Augustina Joyner,NY,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,2,4999.99,0.05,9499.981,7
1334,07-01-2018,4,Baldwin Bikes,Augustina Joyner,NY,Trek Emonda SLR 6 - 2018,Road Bikes,Trek,2,4499.99,0.07,8369.9814,4
1334,07-01-2018,4,Baldwin Bikes,Augustina Joyner,NY,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,2,109.99,0.1,197.982,22
1334,07-01-2018,4,Baldwin Bikes,Augustina Joyner,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.05,256.4905,1
1334,07-01-2018,4,Baldwin Bikes,Augustina Joyner,NY,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,1,2299.99,0.05,2184.9905,16
1335,07-01-2018,4,Baldwin Bikes,Delfina Gilliam,NY,Trek Fuel EX 5 Plus - 2018,Mountain Bikes,Trek,2,2249.99,0.05,4274.981,16
1336,09-01-2018,4,Santa Cruz Bikes,Jana Thomas,CA,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,2,999.99,0.2,1599.984,13
1336,09-01-2018,4,Santa Cruz Bikes,Jana Thomas,CA,Trek Domane SL Frameset Women's - 2018,Road Bikes,Trek,1,6499.99,0.05,6174.9905,25
1336,09-01-2018,4,Santa Cruz Bikes,Jana Thomas,CA,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.07,502.1814,24
1336,09-01-2018,4,Santa Cruz Bikes,Jana Thomas,CA,Trek Boone 7 Disc - 2018,Cyclocross Bicycles,Trek,1,3999.99,0.1,3599.991,27
1336,09-01-2018,4,Santa Cruz Bikes,Jana Thomas,CA,Trek Conduit+ - 2018,Electric Bikes,Trek,1,2799.99,0.1,2519.991,3
1337,09-01-2018,4,Baldwin Bikes,Ruth Horton,NY,Trek Domane SL 7 Women's - 2018,Road Bikes,Trek,1,4999.99,0.1,4499.991,21
1338,10-01-2018,4,Baldwin Bikes,Hae Ramirez,NY,Trek Emonda SLR 8 - 2018,Road Bikes,Trek,2,6499.99,0.07,12089.9814,1
1339,11-01-2018,4,Santa Cruz Bikes,Mellisa Kim,CA,Trek Domane SLR Frameset - 2018,Road Bikes,Trek,1,3199.99,0.07,2975.9907,2
1340,12-01-2018,4,Santa Cruz Bikes,Raeann Duncan,CA,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,1,2599.99,0.2,2079.992,16
1340,12-01-2018,4,Santa Cruz Bikes,Raeann Duncan,CA,Haro Shredder 20 - 2017,Children Bicycles,Haro,2,209.99,0.2,335.984,0
1340,12-01-2018,4,Santa Cruz Bikes,Raeann Duncan,CA,Electra Relic 3i - 2018,Cruisers Bicycles,Electra,2,849.99,0.05,1614.981,26
1341,12-01-2018,4,Baldwin Bikes,Todd Waters,NY,Electra Queen of Hearts 3i - 2018,Cruisers Bicycles,Electra,2,749.99,0.07,1394.9814,11
1341,12-01-2018,4,Baldwin Bikes,Todd Waters,NY,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,2,5499.99,0.2,8799.984,20
1341,12-01-2018,4,Baldwin Bikes,Todd Waters,NY,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles,Electra,2,899.99,0.05,1709.981,12
1341,12-01-2018,4,Baldwin Bikes,Todd Waters,NY,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,2,250.99,0.05,476.881,22
1342,12-01-2018,4,Baldwin Bikes,Vivian Deleon,NY,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,1,1559.99,0.05,1481.9905,1
1342,12-01-2018,4,Baldwin Bikes,Vivian Deleon,NY,Trek Precaliber 16 Boy's - 2018,Children Bicycles,Trek,1,209.99,0.05,199.4905,15
1343,13-01-2018,4,Baldwin Bikes,Deanne Parsons,NY,Electra Townie Original 21D Ladies' - 2018,Cruisers Bicycles,Electra,1,559.99,0.05,531.9905,1
1343,13-01-2018,4,Baldwin Bikes,Deanne Parsons,NY,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra,1,299.99,0.05,284.9905,24
1343,13-01-2018,4,Baldwin Bikes,Deanne Parsons,NY,Trek Domane SL 6 Disc - 2018,Road Bikes,Trek,2,3499.99,0.2,5599.984,0
1343,13-01-2018,4,Baldwin Bikes,Deanne Parsons,NY,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.2,555.184,16
1343,13-01-2018,4,Baldwin Bikes,Deanne Parsons,NY,Trek Boone 5 Disc - 2018,Cyclocross Bicycles,Trek,1,3299.99,0.1,2969.991,9
1344,13-01-2018,4,Baldwin Bikes,Alishia Elliott,NY,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,2,799.99,0.07,1487.9814,25
1344,13-01-2018,4,Baldwin Bikes,Alishia Elliott,NY,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,2,551.99,0.2,883.184,1
1344,13-01-2018,4,Baldwin Bikes,Alishia Elliott,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.07,929.9907,28
1344,13-01-2018,4,Baldwin Bikes,Alishia Elliott,NY,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,1,4999.99,0.07,4649.9907,20
1345,14-01-2018,4,Baldwin Bikes,Ashanti Hammond,NY,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,2,4999.99,0.2,7999.984,15
1345,14-01-2018,4,Baldwin Bikes,Ashanti Hammond,NY,Trek Domane ALR Disc Frameset - 2018,Road Bikes,Trek,2,3199.99,0.05,6079.981,16
1345,14-01-2018,4,Baldwin Bikes,Ashanti Hammond,NY,Surly Straggler 650b - 2018,Road Bikes,Surly,2,1549,0.2,2478.4,9
1345,14-01-2018,4,Baldwin Bikes,Ashanti Hammond,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.2,1199.984,16
1346,14-01-2018,4,Rowlett Bikes,Sarita Parks,TX,Trek Remedy 27.5 C Frameset - 2018,Mountain Bikes,Trek,2,1499.99,0.05,2849.981,17
1346,14-01-2018,4,Rowlett Bikes,Sarita Parks,TX,Trek Emonda SL 7 - 2018,Road Bikes,Trek,1,4499.99,0.05,4274.9905,21
1346,14-01-2018,4,Rowlett Bikes,Sarita Parks,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.05,853.1,5
1346,14-01-2018,4,Rowlett Bikes,Sarita Parks,TX,Electra White Water 3i - 2018,Cruisers Bicycles,Electra,1,749.99,0.1,674.991,6
1346,14-01-2018,4,Rowlett Bikes,Sarita Parks,TX,Strider Classic 12 Balance Bike - 2018,Children Bicycles,Strider,2,89.99,0.2,143.984,21
1347,15-01-2018,4,Santa Cruz Bikes,Muriel Juarez,CA,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,2,5299.99,0.07,9857.9814,2
1347,15-01-2018,4,Santa Cruz Bikes,Muriel Juarez,CA,Surly Ogre Frameset - 2017,Road Bikes,Surly,1,749.99,0.05,712.4905,17
1348,15-01-2018,4,Santa Cruz Bikes,Brigid Sharp,CA,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,1,4999.99,0.05,4749.9905,4
1348,15-01-2018,4,Santa Cruz Bikes,Brigid Sharp,CA,Trek Domane SL 8 Disc - 2018,Road Bikes,Trek,1,5499.99,0.05,5224.9905,6
1348,15-01-2018,4,Santa Cruz Bikes,Brigid Sharp,CA,Trek Madone 9.2 - 2017,Road Bikes,Trek,2,4999.99,0.1,8999.982,1
1348,15-01-2018,4,Santa Cruz Bikes,Brigid Sharp,CA,Trek Domane ALR 5 Gravel - 2018,Road Bikes,Trek,1,1799.99,0.07,1673.9907,8
1349,15-01-2018,4,Baldwin Bikes,Bess Mcbride,NY,Trek Fuel EX 5 Plus - 2018,Mountain Bikes,Trek,2,2249.99,0.05,4274.981,16
1349,15-01-2018,4,Baldwin Bikes,Bess Mcbride,NY,Trek Super Commuter+ 8S - 2018,Electric Bikes,Trek,2,4999.99,0.07,9299.9814,13
1349,15-01-2018,4,Baldwin Bikes,Bess Mcbride,NY,Surly Straggler - 2018,Road Bikes,Surly,2,1549,0.2,2478.4,29
1349,15-01-2018,4,Baldwin Bikes,Bess Mcbride,NY,Trek Domane SL 6 Disc - 2018,Road Bikes,Trek,1,3499.99,0.2,2799.992,0
1350,15-01-2018,4,Baldwin Bikes,Kara Higgins,NY,Electra Townie Balloon 3i EQ - 2017/2018,Comfort Bicycles,Electra,1,749.99,0.1,674.991,21
1350,15-01-2018,4,Baldwin Bikes,Kara Higgins,NY,Electra Townie Go! 8i - 2017/2018,Cruisers Bicycles,Electra,1,2599.99,0.07,2417.9907,23
1350,15-01-2018,4,Baldwin Bikes,Kara Higgins,NY,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,1,2599.99,0.07,2417.9907,29
1350,15-01-2018,4,Baldwin Bikes,Kara Higgins,NY,Trek Emonda ALR 6 - 2018,Road Bikes,Trek,1,2299.99,0.05,2184.9905,30
1350,15-01-2018,4,Baldwin Bikes,Kara Higgins,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.2,431.984,1
1351,16-01-2018,4,Baldwin Bikes,Shenna Benton,NY,"Electra Under-The-Sea 1 16"" - 2018",Children Bicycles,Electra,2,279.99,0.2,447.984,7
1351,16-01-2018,4,Baldwin Bikes,Shenna Benton,NY,Trek Procaliber Frameset - 2018,Mountain Bikes,Trek,1,1499.99,0.1,1349.991,28
1352,16-01-2018,4,Baldwin Bikes,Nicola Knight,NY,Trek Procaliber 6 - 2018,Mountain Bikes,Trek,1,1799.99,0.2,1439.992,8
1352,16-01-2018,4,Baldwin Bikes,Nicola Knight,NY,Surly Steamroller - 2017,Road Bikes,Surly,2,875.99,0.1,1576.782,23
1352,16-01-2018,4,Baldwin Bikes,Nicola Knight,NY,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,2,279.99,0.1,503.982,8
1352,16-01-2018,4,Baldwin Bikes,Nicola Knight,NY,Trek Girl's Kickster - 2017,Children Bicycles,Trek,2,149.99,0.2,239.984,24
1352,16-01-2018,4,Baldwin Bikes,Nicola Knight,NY,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,1,489.99,0.05,465.4905,12
1353,17-01-2018,4,Baldwin Bikes,Malinda Baxter,NY,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,2,416.99,0.05,792.281,29
1353,17-01-2018,4,Baldwin Bikes,Malinda Baxter,NY,Electra Cruiser Lux Fat Tire 7D - 2018,Cruisers Bicycles,Electra,1,639.99,0.07,595.1907,25
1353,17-01-2018,4,Baldwin Bikes,Malinda Baxter,NY,Electra Townie Balloon 3i EQ Ladies' - 2018,Comfort Bicycles,Electra,1,799.99,0.2,639.992,13
1353,17-01-2018,4,Baldwin Bikes,Malinda Baxter,NY,Trek Girl's Kickster - 2017,Children Bicycles,Trek,2,149.99,0.05,284.981,24
1354,19-01-2018,4,Santa Cruz Bikes,Christopher Richardson,CA,Trek Domane AL 2 Women's - 2018,Road Bikes,Trek,2,749.99,0.07,1394.9814,23
1355,19-01-2018,4,Baldwin Bikes,Katia Henry,NY,"Electra Under-The-Sea 1 16"" - 2018",Children Bicycles,Electra,1,279.99,0.1,251.991,7
1355,19-01-2018,4,Baldwin Bikes,Katia Henry,NY,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,1,2599.99,0.07,2417.9907,29
1355,19-01-2018,4,Baldwin Bikes,Katia Henry,NY,Trek Domane SLR 8 Disc - 2018,Road Bikes,Trek,1,7499.99,0.2,5999.992,22
1355,19-01-2018,4,Baldwin Bikes,Katia Henry,NY,Electra Townie Original 1 Ladies' - 2018,Comfort Bicycles,Electra,2,449.99,0.1,809.982,24
1356,19-01-2018,4,Baldwin Bikes,Santa Larson,NY,Electra Townie Go! 8i - 2017/2018,Electric Bikes,Electra,1,2599.99,0.05,2469.9905,0
1356,19-01-2018,4,Baldwin Bikes,Santa Larson,NY,Electra Townie Commute Go! Ladies' - 2018,Electric Bikes,Electra,2,2999.99,0.1,5399.982,13
1356,19-01-2018,4,Baldwin Bikes,Santa Larson,NY,Trek Precaliber 24 (7-Speed) - Boys - 2018,Children Bicycles,Trek,2,319.99,0.1,575.982,9
1357,20-01-2018,4,Baldwin Bikes,Yevette Todd,NY,Trek Domane ALR 5 Disc - 2018,Road Bikes,Trek,2,1799.99,0.2,2879.984,23
1357,20-01-2018,4,Baldwin Bikes,Yevette Todd,NY,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,1,1559.99,0.2,1247.992,1
1357,20-01-2018,4,Baldwin Bikes,Yevette Todd,NY,Trek Stache Carbon Frameset - 2018,Mountain Bikes,Trek,1,919.99,0.2,735.992,17
1358,21-01-2018,4,Santa Cruz Bikes,Maurice Norton,CA,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Cruisers Bicycles,Electra,2,899.99,0.2,1439.984,17
1359,21-01-2018,4,Rowlett Bikes,Berneice Pollard,TX,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,1,279.99,0.05,265.9905,18
1359,21-01-2018,4,Rowlett Bikes,Berneice Pollard,TX,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,1,659.99,0.05,626.9905,7
1360,22-01-2018,4,Baldwin Bikes,Takako Casey,NY,Surly Wednesday - 2017,Mountain Bikes,Surly,1,1632.99,0.05,1551.3405,10
1361,22-01-2018,4,Baldwin Bikes,Regine Odom,NY,Electra Townie Balloon 8D EQ - 2016/2017/2018,Comfort Bicycles,Electra,2,749.99,0.07,1394.9814,18
1361,22-01-2018,4,Baldwin Bikes,Regine Odom,NY,Trek Domane SL 7 Women's - 2018,Road Bikes,Trek,1,4999.99,0.05,4749.9905,21
1361,22-01-2018,4,Baldwin Bikes,Regine Odom,NY,Surly Pack Rat - 2018,Road Bikes,Surly,2,1349,0.2,2158.4,30
1362,23-01-2018,4,Baldwin Bikes,Gilberto Parsons,NY,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,2,999.99,0.2,1599.984,10
1362,23-01-2018,4,Baldwin Bikes,Gilberto Parsons,NY,Trek Super Commuter+ 7 - 2018,Electric Bikes,Trek,2,3599.99,0.07,6695.9814,25
1362,23-01-2018,4,Baldwin Bikes,Gilberto Parsons,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.2,4639.984,2
1363,24-01-2018,4,Baldwin Bikes,Loni Mullen,NY,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,2,250.99,0.1,451.782,22
1364,25-01-2018,4,Baldwin Bikes,Shena Carter,NY,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,1,647.99,0.07,602.6307,4
1364,25-01-2018,4,Baldwin Bikes,Shena Carter,NY,Trek Domane SLR 9 Disc - 2018,Road Bikes,Trek,2,11999.99,0.1,21599.982,21
1364,25-01-2018,4,Baldwin Bikes,Shena Carter,NY,Trek Domane SL 5 Disc Women's - 2018,Road Bikes,Trek,1,2499.99,0.1,2249.991,21
1364,25-01-2018,4,Baldwin Bikes,Shena Carter,NY,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,1,470.99,0.07,438.0207,7
1365,25-01-2018,4,Baldwin Bikes,Deirdre Ryan,NY,Trek Domane ALR 4 Disc - 2018,Road Bikes,Trek,1,1549.99,0.07,1441.4907,4
1365,25-01-2018,4,Baldwin Bikes,Deirdre Ryan,NY,Trek Madone 9.2 - 2017,Road Bikes,Trek,1,4999.99,0.07,4649.9907,15
1365,25-01-2018,4,Baldwin Bikes,Deirdre Ryan,NY,Electra Morningstar 3i Ladies' - 2018,Cruisers Bicycles,Electra,1,749.99,0.05,712.4905,7
1366,26-01-2018,4,Baldwin Bikes,Jamaal Morrison,NY,Trek Fuel EX 8 29 - 2018,Mountain Bikes,Trek,1,3199.99,0.1,2879.991,19
1366,26-01-2018,4,Baldwin Bikes,Jamaal Morrison,NY,Surly ECR 27.5 - 2018,Mountain Bikes,Surly,2,1899,0.2,3038.4,28
1366,26-01-2018,4,Baldwin Bikes,Jamaal Morrison,NY,Trek Powerfly 5 - 2018,Electric Bikes,Trek,1,3499.99,0.07,3254.9907,11
1367,27-01-2018,4,Santa Cruz Bikes,Ja Dillard,CA,Trek Procal AL Frameset - 2018,Mountain Bikes,Trek,1,1499.99,0.1,1349.991,1
1367,27-01-2018,4,Santa Cruz Bikes,Ja Dillard,CA,Heller Bloodhound Trail - 2018,Mountain Bikes,Heller,2,2599,0.2,4158.4,20
1367,27-01-2018,4,Santa Cruz Bikes,Ja Dillard,CA,Surly Krampus - 2018,Mountain Bikes,Surly,1,1499,0.07,1394.07,23
1367,27-01-2018,4,Santa Cruz Bikes,Ja Dillard,CA,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.05,1044.981,10
1368,27-01-2018,4,Baldwin Bikes,Spring Hayes,NY,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,1,250.99,0.1,225.891,22
1368,27-01-2018,4,Baldwin Bikes,Spring Hayes,NY,Trek Marlin 5 - 2018,Mountain Bikes,Trek,2,489.99,0.07,911.3814,7
1368,27-01-2018,4,Baldwin Bikes,Spring Hayes,NY,Trek CrossRip+ - 2018,Electric Bikes,Trek,1,4499.99,0.2,3599.992,16
1369,28-01-2018,4,Baldwin Bikes,Tena Cruz,NY,Electra Cruiser 1 - 2016/2017/2018,Cruisers Bicycles,Electra,2,269.99,0.05,512.981,10
1370,28-01-2018,4,Baldwin Bikes,Rey Lindsay,NY,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.07,3719.9907,8
1370,28-01-2018,4,Baldwin Bikes,Rey Lindsay,NY,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,2,209.99,0.1,377.982,8
1370,28-01-2018,4,Baldwin Bikes,Rey Lindsay,NY,Trek Crockett 5 Disc - 2018,Cyclocross Bicycles,Trek,2,1799.99,0.2,2879.984,12
1370,28-01-2018,4,Baldwin Bikes,Rey Lindsay,NY,Trek Remedy 27.5 C Frameset - 2018,Mountain Bikes,Trek,1,1499.99,0.1,1349.991,13
1371,29-01-2018,4,Baldwin Bikes,Aida Koch,NY,Electra Cruiser Lux 3i - 2018,Cruisers Bicycles,Electra,2,529.99,0.07,985.7814,7
1371,29-01-2018,4,Baldwin Bikes,Aida Koch,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.2,2879.984,1
1372,29-01-2018,4,Baldwin Bikes,Alma Peck,NY,Electra Townie Balloon 8D EQ - 2016/2017/2018,Comfort Bicycles,Electra,1,749.99,0.07,697.4907,18
1372,29-01-2018,4,Baldwin Bikes,Alma Peck,NY,Electra Heartchya 1 (20-inch) - Girl's - 2018,Children Bicycles,Electra,2,319.99,0.2,511.984,28
1373,29-01-2018,4,Rowlett Bikes,Latonya Dixon,TX,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,1,3499.99,0.1,3149.991,8
1374,30-01-2018,4,Santa Cruz Bikes,Karren Stevenson,CA,Trek Domane SL 5 - 2018,Road Bikes,Trek,2,2199.99,0.05,4179.981,19
1374,30-01-2018,4,Santa Cruz Bikes,Karren Stevenson,CA,Trek Stache Carbon Frameset - 2018,Mountain Bikes,Trek,2,919.99,0.07,1711.1814,22
1375,30-01-2018,4,Rowlett Bikes,Cameron Carroll,TX,Trek Domane ALR 5 Gravel - 2018,Road Bikes,Trek,2,1799.99,0.05,3419.981,3
1375,30-01-2018,4,Rowlett Bikes,Cameron Carroll,TX,Trek Domane SL 5 Disc - 2018,Road Bikes,Trek,1,2499.99,0.2,1999.992,28
1376,01-02-2018,4,Santa Cruz Bikes,Kiesha Bond,CA,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.07,1228.5207,22
1377,01-02-2018,4,Baldwin Bikes,Jimmy Russell,NY,Trek Domane SL 7 Women's - 2018,Road Bikes,Trek,2,4999.99,0.05,9499.981,21
1377,01-02-2018,4,Baldwin Bikes,Jimmy Russell,NY,Trek Stache Carbon Frameset - 2018,Mountain Bikes,Trek,1,919.99,0.05,873.9905,17
1377,01-02-2018,4,Baldwin Bikes,Jimmy Russell,NY,Trek Emonda S 4 - 2017,Road Bikes,Trek,1,1499.99,0.07,1394.9907,20
1377,01-02-2018,4,Baldwin Bikes,Jimmy Russell,NY,Trek XM700+ Lowstep - 2018,Electric Bikes,Trek,2,3499.99,0.07,6509.9814,27
1378,02-02-2018,4,Santa Cruz Bikes,Marguerite Berger,CA,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,2,349.99,0.07,650.9814,20
1378,02-02-2018,4,Santa Cruz Bikes,Marguerite Berger,CA,Trek Fuel EX 8 29 XT - 2018,Mountain Bikes,Trek,2,3199.99,0.07,5951.9814,22
1378,02-02-2018,4,Santa Cruz Bikes,Marguerite Berger,CA,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.2,1199.984,5
1378,02-02-2018,4,Santa Cruz Bikes,Marguerite Berger,CA,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,1,470.99,0.07,438.0207,1
1378,02-02-2018,4,Santa Cruz Bikes,Marguerite Berger,CA,Trek X-Caliber 7 - 2018,Mountain Bikes,Trek,2,919.99,0.2,1471.984,21
1379,02-02-2018,4,Baldwin Bikes,Nubia Anderson,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.1,476.991,6
1379,02-02-2018,4,Baldwin Bikes,Nubia Anderson,NY,Trek X-Caliber 8 - 2018,Mountain Bikes,Trek,1,999.99,0.1,899.991,25
1379,02-02-2018,4,Baldwin Bikes,Nubia Anderson,NY,Strider Classic 12 Balance Bike - 2018,Children Bicycles,Strider,2,89.99,0.1,161.982,4
1380,05-02-2018,4,Santa Cruz Bikes,Joel Wynn,CA,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Cruisers Bicycles,Electra,2,899.99,0.1,1619.982,13
1380,05-02-2018,4,Santa Cruz Bikes,Joel Wynn,CA,Electra Cruiser Lux 1 - 2016/2018,Cruisers Bicycles,Electra,2,429.99,0.07,799.7814,27
1381,05-02-2018,4,Baldwin Bikes,Mathilda Pennington,NY,Trek Precaliber 20 Boy's - 2018,Children Bicycles,Trek,2,229.99,0.2,367.984,15
1381,05-02-2018,4,Baldwin Bikes,Mathilda Pennington,NY,Electra Tiger Shark 3i - 2018,Cruisers Bicycles,Electra,2,899.99,0.1,1619.982,7
1382,06-02-2018,4,Baldwin Bikes,Renay Atkins,NY,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Electra,1,479.99,0.2,383.992,11
1382,06-02-2018,4,Baldwin Bikes,Renay Atkins,NY,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,2,1099.99,0.05,2089.981,19
1382,06-02-2018,4,Baldwin Bikes,Renay Atkins,NY,Electra Delivery 3i - 2016/2017/2018,Cruisers Bicycles,Electra,1,959.99,0.1,863.991,11
1382,06-02-2018,4,Baldwin Bikes,Renay Atkins,NY,Trek X-Caliber Frameset - 2018,Mountain Bikes,Trek,1,1499.99,0.07,1394.9907,30
1382,06-02-2018,4,Baldwin Bikes,Renay Atkins,NY,Electra Townie Balloon 8D EQ - 2016/2017/2018,Cruisers Bicycles,Electra,1,749.99,0.2,599.992,6
1383,07-02-2018,4,Santa Cruz Bikes,Joaquin Hawkins,CA,Trek XM700+ Lowstep - 2018,Electric Bikes,Trek,2,3499.99,0.2,5599.984,30
1383,07-02-2018,4,Santa Cruz Bikes,Joaquin Hawkins,CA,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.05,659.281,10
1384,08-02-2018,4,Baldwin Bikes,Elmira Levy,NY,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,1,469.99,0.07,437.0907,13
